(Synset(game_equipment.n.01), [30, 1])
(Synset(businessperson.n.01), [30, 1])
(Synset(ending.n.04), [30, 1])
(Synset(displease.v.01), [30, 1])
(Synset(employee.n.01), [30, 1])
(Synset(represent.v.09), [29, 1])
(Synset(measure.v.04), [29, 1])
(Synset(develop.v.10), [29, 1])
(Synset(extent.n.02), [28, 1])
(Synset(walk.v.01), [28, 1])
(Synset(surround.v.01), [27, 1])
(Synset(show.v.04), [27, 1])
(Synset(strike.v.01), [27, 1])
(Synset(unmake.v.01), [27, 1])
(Synset(compete.v.01), [27, 1])
(Synset(delegate.v.02), [27, 1])
(Synset(utterance.n.01), [27, 1])
(Synset(knock.v.06), [27, 1])
(Synset(natural_language.n.01), [26, 1])
(Synset(cord.n.01), [26, 1])
(Synset(position.n.07), [26, 1])
(Synset(break.v.02), [26, 1])
(Synset(light.n.07), [26, 1])
(Synset(work.v.01), [25, 1])
(Synset(business.n.01), [25, 1])
(Synset(coding_system.n.01), [25, 1])
(Synset(leather_strip.n.01), [25, 1])
(Synset(overgarment.n.01), [25, 1])
(Synset(damage.v.01), [25, 1])
(Synset(victimize.v.01), [25, 1])
(Synset(room.n.01), [24, 1])
(Synset(leave.v.01), [24, 1])
(Synset(medicine.n.02), [24, 1])
(Synset(join.v.04), [24, 1])
(Synset(defender.n.01), [24, 1])
(Synset(defend.v.02), [24, 1])
(Synset(stimulate.v.03), [24, 1])
(Synset(social_gathering.n.01), [24, 1])
(Synset(accept.v.01), [24, 1])
(Synset(conflict.n.01), [23, 1])
(Synset(act_involuntarily.v.01), [23, 1])
(Synset(character.n.08), [23, 1])
(Synset(give.v.08), [22, 1])
(Synset(change_of_location.n.01), [22, 1])
(Synset(round_shape.n.01), [22, 1])
(Synset(use.v.03), [22, 1])
(Synset(line.n.04), [22, 1])
(Synset(relate.v.05), [22, 1])
(Synset(exchange.v.01), [21, 1])
(Synset(insect.n.01), [21, 1])
(Synset(separate.v.07), [21, 1])
(Synset(coat.n.01), [21, 1])
(Synset(sports_equipment.n.01), [21, 1])
(Synset(change_surface.v.01), [21, 1])
(Synset(rejoice.v.01), [21, 1])
(Synset(principal.n.05), [21, 1])
(Synset(touch.n.05), [20, 1])
(Synset(institution.n.01), [20, 1])
(Synset(symbol.n.01), [20, 1])
(Synset(falsification.n.02), [20, 1])
(Synset(disease.n.01), [20, 1])
(Synset(side.n.05), [20, 1])
(Synset(woman.n.01), [20, 1])
(Synset(monetary_unit.n.01), [20, 1])
(Synset(confirm.v.01), [19, 1])
(Synset(musical_composition.n.01), [19, 1])
(Synset(genus.n.02), [19, 1])
(Synset(sensation.n.01), [19, 1])
(Synset(gamble.n.01), [19, 1])
(Synset(interrupt.v.01), [19, 1])
(Synset(geological_formation.n.01), [19, 1])
(Synset(strip.n.02), [19, 1])
(Synset(annoy.v.01), [19, 1])
(Synset(assistant.n.01), [19, 1])
(Synset(statistic.n.01), [19, 1])
(Synset(twist.v.04), [19, 1])
(Synset(european.n.01), [19, 1])
(Synset(falsehood.n.01), [19, 1])
(Synset(shrub.n.01), [18, 1])
(Synset(upset.v.02), [18, 1])
(Synset(transact.v.01), [18, 1])
(Synset(anomaly.n.02), [18, 1])
(Synset(desire.n.01), [18, 1])
(Synset(nutriment.n.01), [18, 1])
(Synset(excellence.n.01), [18, 1])
(Synset(express_emotion.v.01), [18, 1])
(Synset(travel.v.05), [18, 1])
(Synset(hurt.v.05), [18, 1])
(Synset(undergo.v.01), [18, 1])
(Synset(businessman.n.01), [17, 1])
(Synset(herb.n.01), [17, 1])
(Synset(add.v.01), [17, 1])
(Synset(worsen.v.01), [17, 1])
(Synset(creation.n.01), [17, 1])
(Synset(advocate.n.01), [17, 1])
(Synset(meet.v.07), [17, 1])
(Synset(production.n.07), [17, 1])
(Synset(refuse.v.01), [17, 1])
(Synset(occupation.n.01), [17, 1])
(Synset(body.n.02), [17, 1])
(Synset(originator.n.01), [16, 1])
(Synset(label.v.01), [16, 1])
(Synset(ingredient.n.03), [16, 1])
(Synset(consumer.n.01), [16, 1])
(Synset(information.n.01), [16, 1])
(Synset(withhold.v.01), [16, 1])
(Synset(process.n.05), [16, 1])
(Synset(shoe.n.01), [16, 1])
(Synset(obstruction.n.01), [16, 1])
(Synset(difference.n.01), [16, 1])
(Synset(nature.n.04), [16, 1])
(Synset(stroke.n.12), [16, 1])
(Synset(communication.n.01), [15, 1])
(Synset(opening.n.10), [15, 1])
(Synset(specify.v.03), [15, 1])
(Synset(succeed.v.01), [15, 1])
(Synset(horizontal_surface.n.01), [15, 1])
(Synset(organ.n.01), [15, 1])
(Synset(horse.n.01), [15, 1])
(Synset(change_intensity.v.01), [15, 1])
(Synset(change_of_magnitude.n.01), [15, 1])
(Synset(represent.v.05), [15, 1])
(Synset(code.n.03), [15, 1])
(Synset(journey.n.01), [15, 1])
(Synset(discussion.n.02), [15, 1])
(Synset(limit.v.02), [15, 1])
(Synset(disorder.n.03), [15, 1])
(Synset(performer.n.01), [15, 1])
(Synset(work.n.02), [15, 1])
(Synset(pain.n.01), [15, 1])
(Synset(break_up.v.16), [15, 1])
(Synset(hindrance.n.03), [14, 1])
(Synset(situation.n.03), [14, 1])
(Synset(satisfy.v.02), [14, 1])
(Synset(obstruct.v.02), [14, 1])
(Synset(succeed.v.02), [14, 1])
(Synset(word.n.01), [14, 1])
(Synset(cover.v.03), [14, 1])
(Synset(cover.v.02), [14, 1])
(Synset(military_officer.n.01), [14, 1])
(Synset(accomplishment.n.01), [14, 1])
(Synset(cut.n.06), [14, 1])
(Synset(actinic_radiation.n.01), [14, 1])
(Synset(order.v.01), [14, 1])
(Synset(crime.n.01), [14, 1])
(Synset(opening.n.01), [14, 1])
(Synset(argue.v.01), [14, 1])
(Synset(compel.v.01), [14, 1])
(Synset(think_about.v.01), [13, 1])
(Synset(knowing.n.01), [13, 1])
(Synset(member.n.01), [13, 1])
(Synset(motor_vehicle.n.01), [13, 1])
(Synset(reasoning.n.01), [13, 1])
(Synset(block.n.01), [13, 1])
(Synset(womans_clothing.n.01), [13, 1])
(Synset(informing.n.02), [13, 1])
(Synset(copy.n.02), [13, 1])
(Synset(register.v.01), [13, 1])
(Synset(degree.n.01), [13, 1])
(Synset(show.n.03), [13, 1])
(Synset(body_covering.n.01), [13, 1])
(Synset(acquisition.n.02), [13, 1])
(Synset(mean.v.01), [13, 1])
(Synset(agreement.n.06), [13, 1])
(Synset(percoid_fish.n.01), [13, 1])
(Synset(precipitate.v.03), [13, 1])
(Synset(hit.v.02), [13, 1])
(Synset(head_of_state.n.01), [13, 1])
(Synset(housing.n.01), [13, 1])
(Synset(cooking_utensil.n.01), [13, 1])
(Synset(authority.n.03), [12, 1])
(Synset(provoke.v.03), [12, 1])
(Synset(electromagnetic_unit.n.01), [12, 1])
(Synset(spread.v.01), [12, 1])
(Synset(penetration.n.01), [12, 1])
(Synset(weather.n.01), [12, 1])
(Synset(throw.n.01), [12, 1])
(Synset(verify.v.01), [12, 1])
(Synset(spiritual_being.n.01), [12, 1])
(Synset(pierce.v.04), [12, 1])
(Synset(plastic_art.n.01), [12, 1])
(Synset(teleost_fish.n.01), [12, 1])
(Synset(supporting_structure.n.01), [12, 1])
(Synset(limb.n.01), [12, 1])
(Synset(offspring.n.01), [12, 1])
(Synset(reproduce.v.01), [12, 1])
(Synset(spatial_property.n.01), [12, 1])
(Synset(animal_skin.n.01), [12, 1])
(Synset(interest.v.01), [12, 1])
(Synset(radiate.v.05), [12, 1])
(Synset(baked_goods.n.01), [12, 1])
(Synset(arousal.n.02), [12, 1])
(Synset(athletic_game.n.01), [12, 1])
(Synset(sound_property.n.01), [12, 1])
(Synset(scholar.n.01), [12, 1])
(Synset(young_mammal.n.01), [12, 1])
(Synset(inactivity.n.03), [12, 1])
(Synset(religious_person.n.01), [12, 1])
(Synset(operation.n.05), [12, 1])
(Synset(place_of_business.n.01), [11, 1])
(Synset(holding_device.n.01), [11, 1])
(Synset(evidence.n.02), [11, 1])
(Synset(negotiator.n.01), [11, 1])
(Synset(series.n.01), [11, 1])
(Synset(income.n.01), [11, 1])
(Synset(pledge.v.01), [11, 1])
(Synset(waste.n.01), [11, 1])
(Synset(motivation.n.01), [11, 1])
(Synset(gratification.n.02), [11, 1])
(Synset(home_appliance.n.01), [11, 1])
(Synset(stress.v.01), [11, 1])
(Synset(condiment.n.01), [11, 1])
(Synset(tissue.n.01), [11, 1])
(Synset(identify.v.01), [11, 1])
(Synset(draw.v.06), [11, 1])
(Synset(representational_process.n.01), [11, 1])
(Synset(vegetable.n.01), [11, 1])
(Synset(wading_bird.n.01), [11, 1])
(Synset(end.n.01), [11, 1])
(Synset(transformation.n.01), [11, 1])
(Synset(structure.n.03), [11, 1])
(Synset(written_agreement.n.01), [11, 1])
(Synset(appraisal.n.01), [11, 1])
(Synset(canine.n.02), [11, 1])
(Synset(composing.n.02), [11, 1])
(Synset(breathe.v.01), [11, 1])
(Synset(pursue.v.02), [11, 1])
(Synset(association.n.01), [11, 1])
(Synset(parent.n.01), [11, 1])
(Synset(telecommunication.n.01), [11, 1])
(Synset(bet.v.02), [11, 1])
(Synset(cognitive_state.n.01), [11, 1])
(Synset(mistake.n.01), [11, 1])
(Synset(rejection.n.01), [11, 1])
(Synset(wind_instrument.n.01), [11, 1])
(Synset(health_professional.n.01), [11, 1])
(Synset(mineral.n.01), [11, 1])
(Synset(emblem.n.01), [11, 1])
(Synset(reply.n.02), [10, 1])
(Synset(contemplation.n.02), [10, 1])
(Synset(sensitize.v.02), [10, 1])
(Synset(control.n.09), [10, 1])
(Synset(playing_card.n.01), [10, 1])
(Synset(decelerate.v.01), [10, 1])
(Synset(art.n.02), [10, 1])
(Synset(devolve.v.03), [10, 1])
(Synset(converse.v.01), [10, 1])
(Synset(cat.n.01), [10, 1])
(Synset(musician.n.01), [10, 1])
(Synset(secretion.n.02), [10, 1])
(Synset(case.n.05), [10, 1])
(Synset(environment.n.01), [10, 1])
(Synset(electronic_equipment.n.01), [10, 1])
(Synset(affirm.v.03), [10, 1])
(Synset(separate.v.09), [10, 1])
(Synset(dry_unit.n.01), [10, 1])
(Synset(biological_group.n.01), [10, 1])
(Synset(positive_identification.n.01), [10, 1])
(Synset(mass_unit.n.01), [10, 1])
(Synset(lord.n.03), [10, 1])
(Synset(boundary.n.01), [10, 1])
(Synset(road.n.01), [10, 1])
(Synset(educate.v.01), [10, 1])
(Synset(radiation.n.01), [10, 1])
(Synset(power.n.01), [10, 1])
(Synset(undergarment.n.01), [10, 1])
(Synset(fruit_tree.n.01), [10, 1])
(Synset(transport.v.02), [9, 1])
(Synset(think_of.v.04), [9, 1])
(Synset(medical_science.n.01), [9, 1])
(Synset(work.v.02), [9, 1])
(Synset(oscine.n.01), [9, 1])
(Synset(bespeak.v.01), [9, 1])
(Synset(grow.v.04), [9, 1])
(Synset(infection.n.01), [9, 1])
(Synset(thin_out.v.01), [9, 1])
(Synset(undertaking.n.01), [9, 1])
(Synset(wait.v.02), [9, 1])
(Synset(facility.n.01), [9, 1])
(Synset(friend.n.01), [9, 1])
(Synset(back.v.01), [9, 1])
(Synset(fire.v.02), [9, 1])
(Synset(distribute.v.01), [9, 1])
(Synset(commoner.n.01), [9, 1])
(Synset(discard.v.01), [9, 1])
(Synset(fortune.n.04), [9, 1])
(Synset(lineage.n.01), [9, 1])
(Synset(armament.n.01), [9, 1])
(Synset(send.v.01), [9, 1])
(Synset(seed.n.01), [9, 1])
(Synset(account.v.02), [9, 1])
(Synset(influence.n.03), [9, 1])
(Synset(academic_degree.n.01), [9, 1])
(Synset(domestic_fowl.n.01), [9, 1])
(Synset(fire.n.01), [9, 1])
(Synset(constant.n.02), [9, 1])
(Synset(morality.n.01), [9, 1])
(Synset(continuance.n.01), [9, 1])
(Synset(expression.n.02), [9, 1])
(Synset(hollow.v.02), [9, 1])
(Synset(administrative_district.n.01), [9, 1])
(Synset(table.n.02), [9, 1])
(Synset(medical_procedure.n.01), [8, 1])
(Synset(fling.v.01), [8, 1])
(Synset(geographic_point.n.01), [8, 1])
(Synset(appearance.n.01), [8, 1])
(Synset(look.n.02), [8, 1])
(Synset(inflammatory_disease.n.01), [8, 1])
(Synset(carbon.n.01), [8, 1])
(Synset(drug.v.02), [8, 1])
(Synset(program.n.07), [8, 1])
(Synset(groom.v.03), [8, 1])
(Synset(comfort.v.01), [8, 1])
(Synset(aquatic_mammal.n.01), [8, 1])
(Synset(leave.v.07), [8, 1])
(Synset(anthropoid_ape.n.01), [8, 1])
(Synset(agglomeration.n.01), [8, 1])
(Synset(paper.n.01), [8, 1])
(Synset(amphibian.n.03), [8, 1])
(Synset(time.n.03), [8, 1])
(Synset(meet.v.10), [8, 1])
(Synset(distribution.n.03), [8, 1])
(Synset(embankment.n.01), [8, 1])
(Synset(scat.v.01), [8, 1])
(Synset(snack_food.n.01), [8, 1])
(Synset(exchange.v.04), [8, 1])
(Synset(increase.n.05), [8, 1])
(Synset(write.v.02), [8, 1])
(Synset(gain.v.05), [8, 1])
(Synset(banishment.n.02), [8, 1])
(Synset(lay.v.02), [8, 1])
(Synset(learn.v.01), [8, 1])
(Synset(artist.n.01), [8, 1])
(Synset(geological_phenomenon.n.01), [8, 1])
(Synset(twist.v.03), [8, 1])
(Synset(announcement.n.02), [8, 1])
(Synset(operate.v.03), [8, 1])
(Synset(helping.n.01), [8, 1])
(Synset(line.n.11), [8, 1])
(Synset(sound_recording.n.01), [8, 1])
(Synset(sheep.n.01), [8, 1])
(Synset(grass.n.01), [8, 1])
(Synset(homicide.n.01), [8, 1])
(Synset(cultivation.n.02), [8, 1])
(Synset(discriminate.v.02), [8, 1])
(Synset(reporter.n.01), [8, 1])
(Synset(hour.n.02), [8, 1])
(Synset(correctional_institution.n.01), [8, 1])
(Synset(angiosperm.n.01), [8, 1])
(Synset(locomotion.n.02), [8, 1])
(Synset(direct.v.04), [7, 1])
(Synset(tube.n.01), [7, 1])
(Synset(poultry.n.02), [7, 1])
(Synset(syllable.n.01), [7, 1])
(Synset(placement.n.01), [7, 1])
(Synset(praise.n.01), [7, 1])
(Synset(area.n.01), [7, 1])
(Synset(determination.n.01), [7, 1])
(Synset(crystal.n.01), [7, 1])
(Synset(ask.v.05), [7, 1])
(Synset(category.n.02), [7, 1])
(Synset(misrepresentation.n.01), [7, 1])
(Synset(protective_garment.n.01), [7, 1])
(Synset(poem.n.01), [7, 1])
(Synset(representation.n.01), [7, 1])
(Synset(hunk.n.02), [7, 1])
(Synset(draw_a_bead_on.v.02), [7, 1])
(Synset(hotel.n.01), [7, 1])
(Synset(fight.v.03), [7, 1])
(Synset(hand_tool.n.01), [7, 1])
(Synset(plant_product.n.01), [7, 1])
(Synset(charge.n.03), [7, 1])
(Synset(party.n.05), [7, 1])
(Synset(articulator.n.01), [7, 1])
(Synset(communicable_disease.n.01), [7, 1])
(Synset(pace.n.03), [7, 1])
(Synset(perform.v.03), [7, 1])
(Synset(liquor.n.01), [7, 1])
(Synset(concave_shape.n.01), [7, 1])
(Synset(incise.v.01), [7, 1])
(Synset(sword.n.01), [7, 1])
(Synset(speech_organ.n.01), [7, 1])
(Synset(take.v.08), [7, 1])
(Synset(sweet.n.03), [7, 1])
(Synset(convert.v.02), [7, 1])
(Synset(medium_of_exchange.n.01), [7, 1])
(Synset(passage.n.07), [7, 1])
(Synset(passage.n.03), [7, 1])
(Synset(fiction.n.01), [7, 1])
(Synset(physical_property.n.01), [7, 1])
(Synset(point.n.06), [7, 1])
(Synset(rate.v.01), [7, 1])
(Synset(enlisted_person.n.01), [7, 1])
(Synset(shelter.n.02), [7, 1])
(Synset(pain.n.02), [7, 1])
(Synset(convex_shape.n.01), [7, 1])
(Synset(pole.n.01), [7, 1])
(Synset(dispute.n.01), [7, 1])
(Synset(disorder.v.02), [6, 1])
(Synset(lever.n.01), [6, 1])
(Synset(adjudicator.n.01), [6, 1])
(Synset(calculation.n.02), [6, 1])
(Synset(revert.v.01), [6, 1])
(Synset(vicinity.n.01), [6, 1])
(Synset(piciform_bird.n.01), [6, 1])
(Synset(agitate.v.06), [6, 1])
(Synset(weight_unit.n.02), [6, 1])
(Synset(union.n.04), [6, 1])
(Synset(access.n.03), [6, 1])
(Synset(conveyance.n.04), [6, 1])
(Synset(right.n.01), [6, 1])
(Synset(administration.n.01), [6, 1])
(Synset(dissatisfaction.n.01), [6, 1])
(Synset(stimulation.n.02), [6, 1])
(Synset(close.v.01), [6, 1])
(Synset(push.n.01), [6, 1])
(Synset(dissenter.n.01), [6, 1])
(Synset(notch.n.03), [6, 1])
(Synset(crewman.n.02), [6, 1])
(Synset(sharing.n.04), [6, 1])
(Synset(compass_point.n.01), [6, 1])
(Synset(position.v.01), [6, 1])
(Synset(compose.v.02), [6, 1])
(Synset(reformer.n.01), [6, 1])
(Synset(forebear.n.01), [6, 1])
(Synset(urge.v.01), [6, 1])
(Synset(intruder.n.01), [6, 1])
(Synset(craftsman.n.03), [6, 1])
(Synset(spy.v.03), [6, 1])
(Synset(layer.n.02), [6, 1])
(Synset(game_of_chance.n.01), [6, 1])
(Synset(sameness.n.01), [6, 1])
(Synset(liability.n.03), [6, 1])
(Synset(aircraft.n.01), [6, 1])
(Synset(assembly.n.06), [6, 1])
(Synset(arrangement.n.02), [6, 1])
(Synset(gambler.n.01), [6, 1])
(Synset(pass.v.01), [6, 1])
(Synset(interaction.n.01), [6, 1])
(Synset(cloth_covering.n.01), [6, 1])
(Synset(clasp.n.02), [6, 1])
(Synset(race.v.02), [6, 1])
(Synset(direction.n.06), [6, 1])
(Synset(mark.n.04), [6, 1])
(Synset(photographic_paper.n.01), [6, 1])
(Synset(collection.n.04), [6, 1])
(Synset(social_science.n.01), [6, 1])
(Synset(texture.n.01), [6, 1])
(Synset(inclination.n.01), [6, 1])
(Synset(comment.n.02), [6, 1])
(Synset(rest.v.05), [6, 1])
(Synset(force.v.08), [6, 1])
(Synset(cooperation.n.01), [6, 1])
(Synset(greet.v.01), [6, 1])
(Synset(position.n.12), [6, 1])
(Synset(seabird.n.01), [6, 1])
(Synset(building_complex.n.01), [6, 1])
(Synset(moth.n.01), [6, 1])
(Synset(structural_member.n.01), [6, 1])
(Synset(kadai.n.01), [6, 1])
(Synset(mounting.n.02), [6, 1])
(Synset(confusion.n.02), [6, 1])
(Synset(computer.n.01), [6, 1])
(Synset(renunciation.n.03), [6, 1])
(Synset(astonishment.n.01), [6, 1])
(Synset(financial_institution.n.01), [6, 1])
(Synset(impact.n.01), [6, 1])
(Synset(body_substance.n.01), [6, 1])
(Synset(military_position.n.01), [6, 1])
(Synset(human_process.n.01), [6, 1])
(Synset(microorganism.n.01), [6, 1])
(Synset(differentiation.n.01), [6, 1])
(Synset(emblem.n.02), [6, 1])
(Synset(padding.n.01), [6, 1])
(Synset(conjecture.n.03), [6, 1])
(Synset(computer_science.n.01), [6, 1])
(Synset(country-dance.n.01), [6, 1])
(Synset(sensitivity.n.01), [6, 1])
(Synset(guard.n.01), [6, 1])
(Synset(book.n.02), [6, 1])
(Synset(obligation.n.02), [6, 1])
(Synset(document.n.03), [6, 1])
(Synset(travel_rapidly.v.01), [6, 1])
(Synset(network.n.05), [6, 1])
(Synset(display.n.05), [5, 1])
(Synset(area.n.06), [5, 1])
(Synset(musical_performance.n.01), [5, 1])
(Synset(profession.n.02), [5, 1])
(Synset(withdrawal.n.03), [5, 1])
(Synset(government.n.02), [5, 1])
(Synset(celestial_body.n.01), [5, 1])
(Synset(cutter.n.06), [5, 1])
(Synset(emotional_arousal.n.01), [5, 1])
(Synset(nervousness.n.02), [5, 1])
(Synset(movement.n.04), [5, 1])
(Synset(role.n.04), [5, 1])
(Synset(proposition.n.01), [5, 1])
(Synset(fitting.n.02), [5, 1])
(Synset(grate.v.04), [5, 1])
(Synset(wash.v.03), [5, 1])
(Synset(chamber.n.01), [5, 1])
(Synset(windstorm.n.01), [5, 1])
(Synset(heat_engine.n.01), [5, 1])
(Synset(excavation.n.03), [5, 1])
(Synset(appeal.v.02), [5, 1])
(Synset(raise.v.07), [5, 1])
(Synset(exude.v.01), [5, 1])
(Synset(enrollee.n.01), [5, 1])
(Synset(divert.v.02), [5, 1])
(Synset(literate.n.01), [5, 1])
(Synset(ballplayer.n.01), [5, 1])
(Synset(taste.n.01), [5, 1])
(Synset(lamp.n.01), [5, 1])
(Synset(report.n.02), [5, 1])
(Synset(shield.n.01), [5, 1])
(Synset(joy.n.01), [5, 1])
(Synset(manner_of_speaking.n.01), [5, 1])
(Synset(force.n.04), [5, 1])
(Synset(tune.n.01), [5, 1])
(Synset(importance.n.02), [5, 1])
(Synset(cosmetic.n.01), [5, 1])
(Synset(commissioned_officer.n.01), [5, 1])
(Synset(remember.v.02), [5, 1])
(Synset(ovum.n.01), [5, 1])
(Synset(body_of_water.n.01), [5, 1])
(Synset(combustion.n.01), [5, 1])
(Synset(joining.n.01), [5, 1])
(Synset(sin.n.02), [5, 1])
(Synset(liabilities.n.01), [5, 1])
(Synset(orientation.n.02), [5, 1])
(Synset(upright.n.01), [5, 1])
(Synset(replace.v.01), [5, 1])
(Synset(drug_of_abuse.n.01), [5, 1])
(Synset(insist.v.01), [5, 1])
(Synset(real_property.n.01), [5, 1])
(Synset(assume.v.01), [5, 1])
(Synset(shot.n.15), [5, 1])
(Synset(influence.n.02), [5, 1])
(Synset(canadian.n.01), [5, 1])
(Synset(cattle.n.01), [5, 1])
(Synset(smell.v.02), [5, 1])
(Synset(recompense.n.01), [5, 1])
(Synset(misbehavior.n.01), [5, 1])
(Synset(christian_holy_day.n.01), [5, 1])
(Synset(upper_deck.n.01), [5, 1])
(Synset(opposition.n.02), [5, 1])
(Synset(bone.n.01), [5, 1])
(Synset(unusualness.n.01), [5, 1])
(Synset(investment.n.02), [5, 1])
(Synset(consumption.n.01), [5, 1])
(Synset(exclude.v.02), [5, 1])
(Synset(boldness.n.02), [5, 1])
(Synset(presentation.n.02), [5, 1])
(Synset(notch.v.01), [5, 1])
(Synset(appellation.n.01), [5, 1])
(Synset(critical_appraisal.n.01), [5, 1])
(Synset(cut.v.32), [5, 1])
(Synset(bring_to.v.01), [5, 1])
(Synset(asset.n.01), [5, 1])
(Synset(magnitude_relation.n.01), [5, 1])
(Synset(repair.v.01), [5, 1])
(Synset(expand.v.02), [5, 1])
(Synset(lizard.n.01), [4, 1])
(Synset(forefather.n.01), [4, 1])
(Synset(digit.n.03), [4, 1])
(Synset(lolo-burmese.n.01), [4, 1])
(Synset(vogue.n.01), [4, 1])
(Synset(repair.n.01), [4, 1])
(Synset(manner.n.02), [4, 1])
(Synset(reproducer.n.01), [4, 1])
(Synset(prejudice.v.02), [4, 1])
(Synset(recognize.v.09), [4, 1])
(Synset(calculation.n.01), [4, 1])
(Synset(inelegance.n.01), [4, 1])
(Synset(drill.v.04), [4, 1])
(Synset(tobacco.n.01), [4, 1])
(Synset(bird_of_prey.n.01), [4, 1])
(Synset(pictorial_representation.n.01), [4, 1])
(Synset(dye.v.01), [4, 1])
(Synset(muscle.n.01), [4, 1])
(Synset(descent.n.01), [4, 1])
(Synset(protest.v.02), [4, 1])
(Synset(polity.n.02), [4, 1])
(Synset(declaration.n.01), [4, 1])
(Synset(dirty.v.01), [4, 1])
(Synset(fixture.n.01), [4, 1])
(Synset(observe.v.04), [4, 1])
(Synset(raincoat.n.01), [4, 1])
(Synset(count.n.02), [4, 1])
(Synset(subjugation.n.01), [4, 1])
(Synset(spouse.n.01), [4, 1])
(Synset(rider.n.01), [4, 1])
(Synset(dental_appliance.n.01), [4, 1])
(Synset(quick_bread.n.01), [4, 1])
(Synset(save.v.03), [4, 1])
(Synset(entertain.v.01), [4, 1])
(Synset(utensil.n.01), [4, 1])
(Synset(success.n.02), [4, 1])
(Synset(behavior.n.01), [4, 1])
(Synset(pony.n.01), [4, 1])
(Synset(beginning.n.01), [4, 1])
(Synset(strength.n.01), [4, 1])
(Synset(service.n.02), [4, 1])
(Synset(sum_up.v.01), [4, 1])
(Synset(planning.n.01), [4, 1])
(Synset(mollusk.n.01), [4, 1])
(Synset(meet.v.02), [4, 1])
(Synset(scout.n.02), [4, 1])
(Synset(genitalia.n.01), [4, 1])
(Synset(good_person.n.01), [4, 1])
(Synset(sharpen.v.05), [4, 1])
(Synset(function.n.01), [4, 1])
(Synset(play.n.14), [4, 1])
(Synset(soak.v.08), [4, 1])
(Synset(lean.v.01), [4, 1])
(Synset(attend.v.02), [4, 1])
(Synset(exhale.v.01), [4, 1])
(Synset(reference_point.n.01), [4, 1])
(Synset(hospital.n.01), [4, 1])
(Synset(bodybuilding.n.01), [4, 1])
(Synset(circulate.v.03), [4, 1])
(Synset(heading.n.01), [4, 1])
(Synset(warn.v.01), [4, 1])
(Synset(association.n.04), [4, 1])
(Synset(take_in.v.12), [4, 1])
(Synset(inheritance.n.04), [4, 1])
(Synset(red.n.01), [4, 1])
(Synset(hired_hand.n.01), [4, 1])
(Synset(license.n.04), [4, 1])
(Synset(personality_test.n.01), [4, 1])
(Synset(junction.n.04), [4, 1])
(Synset(proceeding.n.01), [4, 1])
(Synset(fraud.n.01), [4, 1])
(Synset(libertine.n.01), [4, 1])
(Synset(immerse.v.01), [4, 1])
(Synset(lumber.n.01), [4, 1])
(Synset(undergraduate.n.01), [4, 1])
(Synset(rate.v.03), [4, 1])
(Synset(medicate.v.02), [4, 1])
(Synset(reference_book.n.01), [4, 1])
(Synset(flap.n.04), [4, 1])
(Synset(needlework.n.01), [4, 1])
(Synset(possibility.n.02), [4, 1])
(Synset(piece_of_cloth.n.01), [4, 1])
(Synset(deer.n.01), [4, 1])
(Synset(align.v.01), [4, 1])
(Synset(flatten.v.01), [4, 1])
(Synset(line.n.23), [4, 1])
(Synset(caress.v.01), [4, 1])
(Synset(linguistic_relation.n.01), [4, 1])
(Synset(attention.n.05), [4, 1])
(Synset(sclerosis.n.01), [4, 1])
(Synset(come.v.01), [4, 1])
(Synset(policy.n.02), [4, 1])
(Synset(catalyst.n.01), [4, 1])
(Synset(unhappiness.n.02), [4, 1])
(Synset(anti-inflammatory.n.01), [4, 1])
(Synset(calendar_month.n.01), [4, 1])
(Synset(mathematics.n.01), [4, 1])
(Synset(create.v.03), [4, 1])
(Synset(boat.n.01), [4, 1])
(Synset(agent.n.02), [4, 1])
(Synset(cube.n.05), [4, 1])
(Synset(assemble.v.01), [4, 1])
(Synset(constituent.n.04), [3, 1])
(Synset(administration.n.02), [3, 1])
(Synset(unify.v.01), [3, 1])
(Synset(confinement.n.02), [3, 1])
(Synset(item.n.01), [3, 1])
(Synset(persecution.n.01), [3, 1])
(Synset(healing.n.01), [3, 1])
(Synset(article.n.02), [3, 1])
(Synset(engineer.n.01), [3, 1])
(Synset(taste.n.05), [3, 1])
(Synset(illusion.n.01), [3, 1])
(Synset(transformation.n.05), [3, 1])
(Synset(development.n.01), [3, 1])
(Synset(dislike.v.01), [3, 1])
(Synset(unconcern.n.02), [3, 1])
(Synset(financier.n.01), [3, 1])
(Synset(circumference.n.01), [3, 1])
(Synset(loop.n.02), [3, 1])
(Synset(time_unit.n.01), [3, 1])
(Synset(filter.n.01), [3, 1])
(Synset(firearm.n.01), [3, 1])
(Synset(visual_percept.n.01), [3, 1])
(Synset(sell.v.02), [3, 1])
(Synset(siouan.n.02), [3, 1])
(Synset(recovery.n.03), [3, 1])
(Synset(work.v.05), [3, 1])
(Synset(disavowal.n.01), [3, 1])
(Synset(ridge.n.01), [3, 1])
(Synset(steering.n.02), [3, 1])
(Synset(ship.n.01), [3, 1])
(Synset(set.n.01), [3, 1])
(Synset(grape.n.01), [3, 1])
(Synset(operate_on.v.01), [3, 1])
(Synset(parlor_game.n.01), [3, 1])
(Synset(rightist.n.01), [3, 1])
(Synset(plant_tissue.n.01), [3, 1])
